Variable,r,p_value,N,Significant
Pensieri generati da altri,-0.039,0.9045,12,False
Parole lette da qualcun altro,-0.406,0.1899,12,False
Pensieri non propri,-0.039,0.9045,12,False
Pensieri come scritti,-0.092,0.7764,12,False
Pensieri ripetuti o echeggianti,-0.028,0.9305,12,False
Perdita di contatto con se stessi,0.152,0.6373,12,False
Non essere più la stessa persona,0.042,0.8959,12,False
Vuoto interiore,0.201,0.5302,12,False
Disconnessione da sé e dai propri pensieri,0.208,0.5155,12,False
Sensazione di non essere l'autore delle proprie azioni,-0.021,0.9479,12,False
Dubbio tra dire e pensare,-0.244,0.445,12,False
Guardarsi dall'esterno,-0.12,0.7099,12,False
Guardarsi da fuori dal corpo,-0.021,0.9479,12,False
Perdita di controllo del corpo,-0.276,0.3859,12,False
