Variable,r,p_value,N,Significant
Cognition,-0.128,0.3689,51,False
Self-Awareness and Presence,-0.068,0.6379,51,False
Consciousness,-0.104,0.468,51,False
Somatization,-0.099,0.4916,51,False
Demarcation/Transitivism,-0.267,0.0578,51,False
