Variable,r,p_value,N,Significant
Cognitività e flusso della coscienza,0.675,3.355742638531249e-14,97,True
Consapevolezza del Sé e Presenza,0.608,3.9754537068916786e-11,97,True
Esperienze corporee,0.479,6.823088829771395e-07,97,True
Demarcazione/Transitivismo,0.57,1.1451005217491983e-09,97,True
Riorientamento Esistenziale,0.623,9.719109070401748e-12,97,True
EASE_Mean_Score,0.665,1.0565878217742303e-13,97,True
