Variable,r,p_value,N,Significant
Cognition,-0.095,0.5064,51,False
Self-Awareness and Presence,-0.08,0.5763,51,False
Consciousness,-0.154,0.2796,51,False
Somatization,-0.139,0.3319,51,False
Demarcation/Transitivism,-0.241,0.0885,51,False
