Variable,r,p_value,N,Significant
Cognition,-0.116,0.2762,90,False
Self-Awareness and Presence,-0.041,0.6986,90,False
Consciousness,-0.079,0.4588,90,False
Somatization,-0.099,0.3534,90,False
Demarcation/Transitivism,-0.237,0.0247,90,True
