Variable,r,p_value,N,Significant
Cognitività e flusso della coscienza,0.714,2.0906159465315908e-16,97,True
Consapevolezza del Sé e Presenza,0.676,2.880700677740733e-14,97,True
Esperienze corporee,0.757,3.1820804248794345e-19,97,True
Demarcazione/Transitivismo,0.635,2.8462563938213166e-12,97,True
Riorientamento Esistenziale,0.675,3.383180962622716e-14,97,True
EASE_Mean_Score,0.782,3.1024825974375992e-21,97,True
