Variable,r,p_value,N,Significant
Cognition,0.262,0.1075,39,False
Self-Awareness and Presence,-0.035,0.834,39,False
Consciousness,-0.044,0.7887,39,False
Somatization,-0.036,0.8275,39,False
Demarcation/Transitivism,-0.24,0.1418,39,False
