Variable,r,p_value,N,Significant
Cognitività e flusso della coscienza,0.667,9.000773472351894e-14,97,True
Consapevolezza del Sé e Presenza,0.716,1.632557223338222e-16,97,True
Esperienze corporee,0.723,5.749186365109964e-17,97,True
Demarcazione/Transitivismo,0.401,4.740382625832157e-05,97,True
Riorientamento Esistenziale,0.645,9.572255589558112e-13,97,True
EASE_Mean_Score,0.775,1.2542801114674838e-20,97,True
