Variable,r,p_value,N,Significant
Cognition,0.105,0.5236,39,False
Self-Awareness and Presence,-0.054,0.7424,39,False
Consciousness,0.026,0.8763,39,False
Somatization,-0.014,0.9321,39,False
Demarcation/Transitivism,-0.151,0.3594,39,False
