Variable,r,p_value,N,Significant
Cognition,0.172,0.2941,39,False
Self-Awareness and Presence,-0.095,0.5663,39,False
Consciousness,-0.099,0.5504,39,False
Somatization,0.037,0.8252,39,False
Demarcation/Transitivism,-0.254,0.1181,39,False
