Variable,r,p_value,N,Significant
Cognition,-0.071,0.6227,51,False
Self-Awareness and Presence,-0.088,0.5377,51,False
Consciousness,-0.095,0.5071,51,False
Somatization,-0.166,0.2453,51,False
Demarcation/Transitivism,-0.235,0.0976,51,False
