Variable,r,p_value,N,Significant
Cognition,-0.213,0.1329,51,False
Self-Awareness and Presence,-0.117,0.4153,51,False
Consciousness,-0.208,0.1431,51,False
Somatization,-0.182,0.2022,51,False
Demarcation/Transitivism,-0.278,0.0483,51,True
