Variable,r,p_value,N,Significant
Cognition,-0.023,0.8945,37,False
Self-Awareness and Presence,-0.033,0.844,37,False
Consciousness,0.099,0.5601,37,False
Somatization,-0.022,0.8984,37,False
Demarcation/Transitivism,-0.025,0.8813,37,False
