Variable,r,p_value,N,Significant
Cognition,-0.003,0.9811,51,False
Self-Awareness and Presence,-0.01,0.9431,51,False
Consciousness,-0.032,0.823,51,False
Somatization,-0.034,0.8108,51,False
Demarcation/Transitivism,-0.122,0.3921,51,False
