Variable,r,p_value,N,Significant
Cognition,0.093,0.5737,39,False
Self-Awareness and Presence,-0.029,0.862,39,False
Consciousness,0.219,0.18,39,False
Somatization,0.159,0.3345,39,False
Demarcation/Transitivism,-0.034,0.8364,39,False
