Variable,r,p_value,N,Significant
Cognition,-0.137,0.3373,51,False
Self-Awareness and Presence,-0.048,0.7405,51,False
Consciousness,-0.132,0.3549,51,False
Somatization,-0.076,0.5961,51,False
Demarcation/Transitivism,-0.182,0.2018,51,False
