Variable,r,p_value,N,Significant
Cognition,-0.098,0.3605,90,False
Self-Awareness and Presence,-0.04,0.7049,90,False
Consciousness,-0.05,0.6402,90,False
Somatization,-0.028,0.7931,90,False
Demarcation/Transitivism,-0.093,0.384,90,False
