Variable,r,p_value,N,Significant
Cognitività e flusso della coscienza,0.714,0.0,97,True
Consapevolezza del Sé e Presenza,0.79,0.0,97,True
Esperienze corporee,0.659,0.0,97,True
Demarcazione/Transitivismo,0.48,0.0,97,True
Riorientamento Esistenziale,0.692,0.0,97,True
EASE_Mean_Score,0.815,0.0,97,True
