Variable,r,p_value,N,Significant
Cognition,0.157,0.3404,39,False
Self-Awareness and Presence,-0.025,0.8799,39,False
Consciousness,0.082,0.6207,39,False
Somatization,0.012,0.942,39,False
Demarcation/Transitivism,-0.178,0.2793,39,False
