Variable,r,p_value,N,Significant
Cognition,-0.156,0.1411,90,False
Self-Awareness and Presence,-0.062,0.5608,90,False
Consciousness,-0.125,0.24,90,False
Somatization,-0.122,0.252,90,False
Demarcation/Transitivism,-0.178,0.0928,90,False
