Variable,r,p_value,N,Significant
Cognition,-0.095,0.5054,51,False
Self-Awareness and Presence,-0.047,0.7409,51,False
Consciousness,-0.063,0.6605,51,False
Somatization,-0.147,0.3022,51,False
Demarcation/Transitivism,-0.25,0.0764,51,False
